9

231.192 132.667 0 71.7888
143.978 200.569 0 28.8994
194.919 226.178 0 28.658
264.662 240.122 0 42.8458
147.129 256.899 0 29.0593
91.7057 313.046 0 50.3604
169.186 320.351 0 28.9312
213.535 288.49 0 28.6899
278.887 308.14 0 28.4969
